horodatage,id_capteur,temperature_c,humidite_pct,pm25
2024-06-27 23:00:00,CAP-A,17.26,62.4,0.9
2024-06-28 00:00:00,CAP-A,17.21,54.4,4.2
2024-06-28 01:00:00,CAP-A,15.25,75.5,13.9
2024-06-28 02:00:00,CAP-A,17.93,51.3,11.3
2024-06-28 03:00:00,CAP-A,19.95,37.5,10.9
2024-06-28 04:00:00,CAP-A,17.93,51.9,18.4
2024-06-28 05:00:00,CAP-A,19.26,45.6,12.6
2024-06-28 06:00:00,CAP-A,21.46,53.0,19.5
2024-06-28 07:00:00,CAP-A,23.97,69.7,15.3
2024-06-28 08:00:00,CAP-A,,65.3,20.6
2024-06-28 09:00:00,CAP-A,23.87,58.3,7.8
2024-06-28 10:00:00,CAP-A,24.77,47.2,9.0
2024-06-28 11:00:00,CAP-A,25.12,68.4,13.1
2024-06-28 12:00:00,CAP-A,24.11,68.4,11.4
2024-06-28 13:00:00,CAP-A,26.23,50.0,24.6
2024-06-28 14:00:00,CAP-A,22.41,73.8,4.7
2024-06-28 15:00:00,CAP-A,24.52,44.1,11.4
2024-06-28 16:00:00,CAP-A,23.33,59.2,16.7
2024-06-28 17:00:00,CAP-A,20.99,60.3,1.2
2024-06-28 18:00:00,CAP-A,20.7,49.5,28.8
2024-06-28 19:00:00,CAP-A,19.48,65.8,21.7
2024-06-28 20:00:00,CAP-A,19.89,59.6,6.7
2024-06-28 21:00:00,CAP-A,18.01,57.2,17.5
2024-06-28 22:00:00,CAP-A,16.19,48.4,4.3
2024-06-28 23:00:00,CAP-A,16.98,51.9,18.1
2024-06-29 00:00:00,CAP-A,16.43,54.3,13.2
2024-06-29 01:00:00,CAP-A,16.29,56.8,0.3
2024-06-29 02:00:00,CAP-A,17.38,51.8,6.1
2024-06-29 03:00:00,CAP-A,18.34,51.4,14.9
2024-06-29 04:00:00,CAP-A,18.64,54.0,23.8
2024-06-29 05:00:00,CAP-A,19.19,77.0,17.6
2024-06-29 06:00:00,CAP-A,21.46,60.4,14.2
2024-06-29 07:00:00,CAP-A,24.02,53.4,2.5
2024-06-29 08:00:00,CAP-A,20.31,66.3,14.4
2024-06-29 09:00:00,CAP-A,21.84,67.5,8.7
2024-06-29 10:00:00,CAP-A,23.63,57.2,19.4
2024-06-29 11:00:00,CAP-A,24.03,48.9,4.3
2024-06-29 12:00:00,CAP-A,25.0,68.5,12.4
2024-06-29 13:00:00,CAP-A,24.78,54.5,5.1
2024-06-29 14:00:00,CAP-A,24.77,58.3,4.6
2024-06-29 15:00:00,CAP-A,22.01,74.8,12.8
2024-06-29 16:00:00,CAP-A,22.87,68.5,41.5
2024-06-29 17:00:00,CAP-A,23.2,57.3,12.5
2024-06-29 18:00:00,CAP-A,21.1,66.4,2.8
2024-06-29 19:00:00,CAP-A,20.91,38.7,9.3
2024-06-29 20:00:00,CAP-A,18.45,57.2,14.7
2024-06-29 21:00:00,CAP-A,18.95,61.0,12.9
2024-06-29 22:00:00,CAP-A,19.02,66.2,13.2
2024-06-29 23:00:00,CAP-A,17.99,54.8,3.3
2024-06-30 00:00:00,CAP-A,15.47,58.4,21.7
2024-06-30 01:00:00,CAP-A,16.73,49.4,9.8
2024-06-30 02:00:00,CAP-A,17.75,49.2,2.3
2024-06-30 03:00:00,CAP-A,15.77,65.8,21.8
2024-06-30 03:00:00,CAP-A,15.77,65.8,21.8
2024-06-30 04:00:00,CAP-A,17.83,46.3,24.9
2024-06-30 05:00:00,CAP-A,20.91,66.0,10.9
2024-06-30 06:00:00,CAP-A,21.57,60.5,13.6
2024-06-30 07:00:00,CAP-A,20.56,56.4,2.8
2024-06-30 08:00:00,CAP-A,21.1,52.0,10.5
2024-06-30 09:00:00,CAP-A,23.82,66.9,22.8
2024-06-30 10:00:00,CAP-A,25.12,46.6,32.0
2024-06-30 11:00:00,CAP-A,27.1,62.8,9.0
2024-06-30 12:00:00,CAP-A,24.9,63.5,11.6
2024-06-30 13:00:00,CAP-A,24.69,52.5,9.9
2024-06-30 14:00:00,CAP-A,25.17,61.3,3.3
2024-06-30 15:00:00,CAP-A,23.63,66.8,10.5
2024-06-30 16:00:00,CAP-A,22.9,54.3,25.3
2024-06-30 17:00:00,CAP-A,20.83,52.2,9.5
2024-06-30 18:00:00,CAP-A,21.77,56.3,7.2
2024-06-30 19:00:00,CAP-A,16.12,67.9,9.2
2024-06-30 20:00:00,CAP-A,19.25,57.8,14.0
2024-06-30 21:00:00,CAP-A,,54.1,8.8
2024-06-30 22:00:00,CAP-A,16.12,70.1,24.2
2024-06-30 23:00:00,CAP-A,16.38,49.0,9.9
2024-07-01 00:00:00,CAP-A,,55.8,4.0
2024-07-01 01:00:00,CAP-A,20.48,63.6,10.3
2024-07-01 02:00:00,CAP-A,18.17,71.1,24.4
2024-07-01 03:00:00,CAP-A,16.4,52.2,1.8
2024-07-01 04:00:00,CAP-A,19.06,48.8,21.0
2024-07-01 05:00:00,CAP-A,20.12,59.2,20.1
2024-07-01 06:00:00,CAP-A,20.34,54.9,18.3
2024-07-01 07:00:00,CAP-A,21.63,75.3,3.6
2024-07-01 08:00:00,CAP-A,23.34,70.0,6.7
2024-07-01 09:00:00,CAP-A,25.32,76.0,26.0
2024-07-01 10:00:00,CAP-A,27.2,49.0,32.4
2024-07-01 11:00:00,CAP-A,26.63,40.5,29.0
2024-07-01 12:00:00,CAP-A,24.91,66.4,5.7
2024-07-01 13:00:00,CAP-A,23.8,57.7,37.7
2024-07-01 14:00:00,CAP-A,23.7,51.6,7.2
2024-07-01 15:00:00,CAP-A,19.78,66.1,1.7
2024-07-01 16:00:00,CAP-A,20.92,46.6,6.4
2024-07-01 17:00:00,CAP-A,25.42,60.4,15.6
2024-07-01 18:00:00,CAP-A,22.85,63.9,9.7
2024-07-01 19:00:00,CAP-A,18.94,47.2,46.2
2024-07-01 20:00:00,CAP-A,18.83,51.9,10.7
2024-07-01 21:00:00,CAP-A,19.89,61.5,5.9
2024-07-01 22:00:00,CAP-A,17.54,65.0,6.6
2024-07-01 23:00:00,CAP-A,16.93,54.6,11.6
2024-07-02 00:00:00,CAP-A,17.19,75.7,4.6
2024-07-02 01:00:00,CAP-A,18.08,64.4,4.5
2024-07-02 02:00:00,CAP-A,,70.4,12.0
2024-07-02 03:00:00,CAP-A,17.57,58.3,17.0
2024-07-02 04:00:00,CAP-A,18.81,46.2,19.8
2024-07-02 05:00:00,CAP-A,19.07,69.3,32.4
2024-07-02 06:00:00,CAP-A,21.1,75.4,15.2
2024-07-02 07:00:00,CAP-A,22.94,62.2,8.3
2024-07-02 08:00:00,CAP-A,22.98,63.9,12.4
2024-07-02 09:00:00,CAP-A,21.62,55.3,5.4
2024-07-02 10:00:00,CAP-A,26.14,72.5,11.7
2024-07-02 11:00:00,CAP-A,24.91,58.2,9.8
2024-07-02 12:00:00,CAP-A,,49.0,6.5
2024-07-02 13:00:00,CAP-A,23.13,60.6,16.5
2024-07-02 14:00:00,CAP-A,22.01,55.6,30.9
2024-07-02 15:00:00,CAP-A,23.25,51.3,5.5
2024-07-02 16:00:00,CAP-A,25.3,43.3,22.1
2024-07-02 17:00:00,CAP-A,23.43,49.0,3.8
2024-07-02 18:00:00,CAP-A,21.14,58.5,19.6
2024-07-02 19:00:00,CAP-A,21.51,59.3,9.6
2024-07-02 20:00:00,CAP-A,18.5,57.8,8.3
2024-07-02 21:00:00,CAP-A,17.3,50.7,22.8
2024-07-02 22:00:00,CAP-A,19.9,54.1,5.4
2024-07-02 23:00:00,CAP-A,15.6,61.7,4.2
2024-07-03 00:00:00,CAP-A,16.99,47.2,8.4
2024-07-03 01:00:00,CAP-A,17.35,62.1,43.8
2024-07-03 02:00:00,CAP-A,17.11,51.8,36.0
2024-07-03 03:00:00,CAP-A,18.42,70.1,4.3
2024-07-03 04:00:00,CAP-A,,42.7,4.9
2024-07-03 05:00:00,CAP-A,20.27,54.3,9.2
2024-07-03 06:00:00,CAP-A,21.2,49.8,15.4
2024-07-03 07:00:00,CAP-A,21.6,69.7,19.7
2024-07-03 08:00:00,CAP-A,22.91,60.3,7.9
2024-07-03 09:00:00,CAP-A,23.84,56.9,8.6
2024-07-03 10:00:00,CAP-A,24.14,64.9,9.7
2024-07-03 11:00:00,CAP-A,23.57,58.4,12.4
2024-07-03 12:00:00,CAP-A,25.1,72.0,11.3
2024-07-03 13:00:00,CAP-A,24.98,65.4,42.8
2024-07-03 14:00:00,CAP-A,23.78,68.5,5.2
2024-07-03 15:00:00,CAP-A,23.36,67.7,10.9
2024-07-03 16:00:00,CAP-A,24.99,62.7,7.1
2024-07-03 17:00:00,CAP-A,20.93,56.4,9.0
2024-07-03 18:00:00,CAP-A,18.92,63.6,12.1
2024-07-03 19:00:00,CAP-A,20.65,66.8,5.0
2024-07-03 20:00:00,CAP-A,15.66,71.1,26.5
2024-07-03 21:00:00,CAP-A,17.99,57.5,18.1
2024-07-03 22:00:00,CAP-A,15.42,58.2,12.6
2024-07-03 23:00:00,CAP-A,17.33,45.5,17.6
2024-07-04 00:00:00,CAP-A,16.54,45.0,5.8
2024-07-04 01:00:00,CAP-A,16.8,51.9,23.0
2024-07-04 02:00:00,CAP-A,17.78,38.5,6.0
2024-07-04 03:00:00,CAP-A,18.35,57.4,18.1
2024-07-04 04:00:00,CAP-A,,53.2,15.0
2024-07-04 05:00:00,CAP-A,,44.9,4.7
2024-07-04 06:00:00,CAP-A,17.35,42.6,9.4
2024-07-04 07:00:00,CAP-A,22.19,58.4,6.2
2024-07-04 08:00:00,CAP-A,23.45,70.1,13.5
2024-07-04 09:00:00,CAP-A,23.48,51.7,8.9
2024-07-04 10:00:00,CAP-A,26.31,71.4,4.9
2024-07-04 11:00:00,CAP-A,25.47,50.4,5.2
2024-07-04 12:00:00,CAP-A,,47.3,4.1
2024-07-04 13:00:00,CAP-A,26.8,65.6,6.1
2024-07-04 14:00:00,CAP-A,22.07,74.5,2.4
2024-07-04 15:00:00,CAP-A,23.25,72.8,26.4
2024-07-04 16:00:00,CAP-A,22.3,60.7,13.9
2024-07-04 17:00:00,CAP-A,23.93,54.5,17.9
2024-07-04 18:00:00,CAP-A,17.76,78.0,29.3
2024-07-04 19:00:00,CAP-A,20.91,82.1,6.0
2024-07-04 20:00:00,CAP-A,18.05,52.3,17.5
2024-07-04 21:00:00,CAP-A,18.07,56.0,7.7
2024-07-04 22:00:00,CAP-A,17.91,54.5,20.7
2024-07-04 23:00:00,CAP-A,17.86,70.9,18.2
2024-07-05 00:00:00,CAP-A,20.05,68.6,15.3
2024-07-05 01:00:00,CAP-A,17.71,49.0,22.0
2024-07-05 02:00:00,CAP-A,17.12,63.3,2.8
2024-07-05 03:00:00,CAP-A,17.52,64.0,10.1
2024-07-05 04:00:00,CAP-A,,77.5,1.5
2024-07-05 05:00:00,CAP-A,20.54,68.6,9.9
2024-07-05 06:00:00,CAP-A,19.87,65.9,16.2
2024-07-05 07:00:00,CAP-A,22.2,68.1,13.4
2024-07-05 07:00:00,CAP-A,22.2,68.1,13.4
2024-07-05 08:00:00,CAP-A,22.7,54.4,18.6
2024-07-05 09:00:00,CAP-A,26.77,70.4,7.6
2024-07-05 10:00:00,CAP-A,24.01,61.8,22.2
2024-07-05 11:00:00,CAP-A,27.57,59.8,9.9
2024-07-05 12:00:00,CAP-A,24.54,56.6,6.4
2024-07-05 13:00:00,CAP-A,24.26,59.3,7.4
2024-07-05 14:00:00,CAP-A,25.35,47.4,13.8
2024-07-05 15:00:00,CAP-A,26.98,76.7,2.7
2024-07-05 16:00:00,CAP-A,21.04,49.3,16.5
2024-07-05 17:00:00,CAP-A,23.26,56.7,13.2
2024-07-05 18:00:00,CAP-A,18.96,68.0,15.6
2024-07-05 19:00:00,CAP-A,18.32,65.5,10.4
2024-07-05 20:00:00,CAP-A,20.22,70.5,26.8
2024-07-05 21:00:00,CAP-A,17.68,70.4,10.7
2024-07-05 22:00:00,CAP-A,16.71,55.7,28.6
2024-07-05 23:00:00,CAP-A,14.77,61.2,10.3
2024-07-06 00:00:00,CAP-A,16.93,64.7,10.0
2024-07-06 01:00:00,CAP-A,15.9,75.1,13.2
2024-07-06 02:00:00,CAP-A,17.48,60.1,10.4
2024-07-06 03:00:00,CAP-A,19.69,53.1,29.5
2024-07-06 04:00:00,CAP-A,17.06,57.4,11.1
2024-07-06 05:00:00,CAP-A,20.44,49.8,14.8
2024-07-06 06:00:00,CAP-A,20.08,38.1,25.5
2024-07-06 07:00:00,CAP-A,,82.7,6.0
2024-07-06 08:00:00,CAP-A,20.33,52.8,14.4
2024-07-06 09:00:00,CAP-A,23.73,48.4,22.9
2024-07-06 10:00:00,CAP-A,23.2,70.8,24.0
2024-07-06 11:00:00,CAP-A,25.67,49.1,3.7
2024-07-06 12:00:00,CAP-A,25.53,72.4,11.3
2024-07-06 13:00:00,CAP-A,24.89,67.1,25.8
2024-07-06 14:00:00,CAP-A,25.68,62.5,14.3
2024-07-06 15:00:00,CAP-A,24.77,69.3,9.2
2024-07-06 16:00:00,CAP-A,22.33,64.8,6.3
2024-07-06 17:00:00,CAP-A,23.05,47.6,11.3
2024-07-06 18:00:00,CAP-A,21.43,56.2,16.0
2024-07-06 19:00:00,CAP-A,21.25,57.4,18.8
2024-07-06 20:00:00,CAP-A,20.28,74.0,21.7
2024-07-06 21:00:00,CAP-A,17.8,62.2,5.3
2024-07-06 22:00:00,CAP-A,16.81,57.1,11.2
2024-07-06 23:00:00,CAP-A,18.55,70.1,5.7
2024-07-07 00:00:00,CAP-A,18.17,64.9,14.4
2024-07-07 01:00:00,CAP-A,16.59,54.5,19.2
2024-07-07 02:00:00,CAP-A,17.09,59.0,12.3
2024-07-07 03:00:00,CAP-A,15.73,60.3,15.6
2024-07-07 04:00:00,CAP-A,20.91,78.8,10.3
2024-07-07 05:00:00,CAP-A,17.03,57.3,26.6
2024-07-07 06:00:00,CAP-A,20.61,57.4,16.2
2024-07-07 07:00:00,CAP-A,21.58,49.3,4.7
2024-07-07 08:00:00,CAP-A,24.46,48.3,7.3
2024-07-07 09:00:00,CAP-A,22.6,58.6,21.3
2024-07-07 10:00:00,CAP-A,24.5,66.7,6.6
2024-07-07 11:00:00,CAP-A,24.16,53.1,6.4
2024-07-07 12:00:00,CAP-A,23.45,58.9,7.5
2024-07-07 13:00:00,CAP-A,27.64,60.0,18.2
2024-07-07 14:00:00,CAP-A,24.31,84.3,16.5
2024-07-07 15:00:00,CAP-A,21.33,45.2,3.8
2024-07-07 16:00:00,CAP-A,22.84,66.4,11.1
2024-07-07 17:00:00,CAP-A,19.32,54.8,26.5
2024-07-07 18:00:00,CAP-A,21.25,58.5,17.0
2024-07-07 19:00:00,CAP-A,20.14,60.5,26.3
2024-07-07 20:00:00,CAP-A,17.13,63.0,10.6
2024-07-07 21:00:00,CAP-A,21.63,47.8,7.8
2024-07-07 22:00:00,CAP-A,16.11,64.9,17.4
2024-07-07 23:00:00,CAP-A,15.8,62.4,5.6
2024-07-08 00:00:00,CAP-A,14.94,67.0,9.4
2024-07-08 01:00:00,CAP-A,16.95,75.7,3.7
2024-07-08 02:00:00,CAP-A,16.77,59.7,13.1
2024-07-08 03:00:00,CAP-A,15.19,51.9,27.5
2024-07-08 04:00:00,CAP-A,18.53,43.7,6.6
2024-07-08 05:00:00,CAP-A,24.23,66.5,23.9
2024-07-08 06:00:00,CAP-A,20.08,74.5,11.6
2024-07-08 07:00:00,CAP-A,21.2,67.7,31.6
2024-07-08 08:00:00,CAP-A,23.6,50.5,15.4
2024-07-08 09:00:00,CAP-A,22.77,72.1,4.5
2024-07-08 10:00:00,CAP-A,27.24,61.4,15.8
2024-07-08 11:00:00,CAP-A,,63.6,20.8
2024-07-08 12:00:00,CAP-A,26.23,52.3,23.9
2024-07-08 13:00:00,CAP-A,27.08,60.6,5.7
2024-07-08 14:00:00,CAP-A,25.05,64.0,5.4
2024-07-08 15:00:00,CAP-A,26.1,58.7,14.9
2024-07-08 16:00:00,CAP-A,23.76,47.3,7.6
2024-07-08 17:00:00,CAP-A,20.97,68.3,9.8
2024-07-08 18:00:00,CAP-A,20.09,50.6,8.6
2024-07-08 19:00:00,CAP-A,19.73,56.8,28.4
2024-07-08 20:00:00,CAP-A,20.4,59.8,10.9
2024-07-08 21:00:00,CAP-A,17.68,34.6,26.6
2024-07-08 22:00:00,CAP-A,18.27,60.5,14.0
2024-07-08 23:00:00,CAP-A,15.17,67.4,11.7
2024-07-09 00:00:00,CAP-A,15.36,67.4,1.0
2024-07-09 01:00:00,CAP-A,16.94,74.5,17.7
2024-07-09 02:00:00,CAP-A,,49.3,17.2
2024-07-09 03:00:00,CAP-A,18.91,57.9,3.4
2024-07-09 04:00:00,CAP-A,20.19,59.0,16.4
2024-07-09 05:00:00,CAP-A,20.71,55.1,7.5
2024-07-09 06:00:00,CAP-A,18.99,52.7,7.9
2024-07-09 07:00:00,CAP-A,23.38,72.5,15.3
2024-07-09 08:00:00,CAP-A,22.17,61.7,9.1
2024-07-09 09:00:00,CAP-A,23.3,67.2,11.7
2024-07-09 10:00:00,CAP-A,27.49,57.3,2.6
2024-07-09 11:00:00,CAP-A,24.26,47.1,11.7
2024-07-09 12:00:00,CAP-A,23.49,62.0,33.3
2024-07-09 13:00:00,CAP-A,24.46,61.8,9.2
2024-07-09 14:00:00,CAP-A,24.82,58.6,18.2
2024-07-09 15:00:00,CAP-A,23.62,59.1,6.8
2024-07-09 16:00:00,CAP-A,23.78,64.0,59.2
2024-07-09 17:00:00,CAP-A,25.16,64.2,26.5
2024-07-09 18:00:00,CAP-A,23.67,73.1,11.4
2024-07-09 19:00:00,CAP-A,19.21,61.7,7.1
2024-07-09 20:00:00,CAP-A,16.87,70.2,8.7
2024-07-09 21:00:00,CAP-A,18.85,63.0,2.3
2024-07-09 22:00:00,CAP-A,17.14,61.0,6.8
2024-07-09 23:00:00,CAP-A,17.33,63.8,13.1
2024-07-10 00:00:00,CAP-A,15.09,60.1,27.6
2024-07-10 01:00:00,CAP-A,16.71,56.8,7.0
2024-07-10 02:00:00,CAP-A,16.84,60.3,18.3
2024-07-10 03:00:00,CAP-A,19.42,61.7,17.9
2024-07-10 04:00:00,CAP-A,18.84,57.7,8.4
2024-07-10 05:00:00,CAP-A,21.78,52.4,7.9
2024-07-10 06:00:00,CAP-A,21.42,63.4,4.7
2024-07-10 07:00:00,CAP-A,21.5,70.9,17.8
2024-07-10 08:00:00,CAP-A,25.71,66.4,2.5
2024-07-10 09:00:00,CAP-A,24.25,69.9,3.2
2024-07-10 10:00:00,CAP-A,23.97,62.1,13.8
2024-07-10 11:00:00,CAP-A,26.46,43.5,1.7
2024-07-10 12:00:00,CAP-A,22.57,61.3,4.6
2024-07-10 13:00:00,CAP-A,25.79,-999.0,12.0
2024-07-10 14:00:00,CAP-A,24.27,45.0,6.4
2024-07-10 15:00:00,CAP-A,22.99,59.0,1.2
2024-07-10 16:00:00,CAP-A,22.39,53.3,15.7
2024-07-10 17:00:00,CAP-A,19.77,59.6,13.4
2024-07-10 18:00:00,CAP-A,22.31,55.0,12.6
2024-07-10 19:00:00,CAP-A,19.65,82.7,25.4
2024-07-10 20:00:00,CAP-A,,57.9,16.5
2024-07-10 21:00:00,CAP-A,18.56,78.6,15.6
2024-07-10 22:00:00,CAP-A,16.13,63.5,9.2
2024-07-10 23:00:00,CAP-A,17.46,61.5,13.8
2024-07-11 00:00:00,CAP-A,16.27,53.8,6.6
2024-07-11 01:00:00,CAP-A,15.75,56.9,8.5
2024-07-11 02:00:00,CAP-A,18.13,60.2,20.3
2024-07-11 03:00:00,CAP-A,18.0,33.7,20.9
2024-07-11 04:00:00,CAP-A,18.57,64.2,13.1
2024-07-11 05:00:00,CAP-A,18.75,53.8,30.9
2024-07-11 06:00:00,CAP-A,19.91,64.2,4.5
2024-07-11 07:00:00,CAP-A,21.08,61.1,22.3
2024-07-11 08:00:00,CAP-A,19.91,47.5,20.8
2024-07-11 09:00:00,CAP-A,23.92,71.3,2.7
2024-07-11 10:00:00,CAP-A,26.77,71.0,28.6
2024-07-11 11:00:00,CAP-A,25.69,62.1,14.9
2024-07-11 12:00:00,CAP-A,23.42,49.4,13.9
2024-07-11 13:00:00,CAP-A,24.61,65.0,38.1
2024-07-11 14:00:00,CAP-A,21.65,69.4,19.2
2024-07-11 15:00:00,CAP-A,24.17,78.0,14.0
2024-07-11 16:00:00,CAP-A,23.51,52.8,54.1
2024-07-11 17:00:00,CAP-A,23.41,52.3,7.7
2024-07-11 18:00:00,CAP-A,17.87,60.0,7.4
2024-07-11 19:00:00,CAP-A,20.03,55.2,17.7
2024-07-11 20:00:00,CAP-A,19.36,63.8,2.8
2024-07-11 21:00:00,CAP-A,16.9,52.6,5.5
2024-07-11 22:00:00,CAP-A,16.87,48.2,21.4
2024-07-11 23:00:00,CAP-A,15.93,41.9,12.3
2024-07-12 00:00:00,CAP-A,16.12,50.7,15.6
2024-07-12 01:00:00,CAP-A,17.98,58.4,8.0
2024-07-12 02:00:00,CAP-A,16.4,66.2,8.3
2024-07-12 03:00:00,CAP-A,18.85,54.7,8.2
2024-07-12 04:00:00,CAP-A,18.49,65.6,12.1
2024-07-12 05:00:00,CAP-A,17.41,51.7,6.8
2024-07-12 06:00:00,CAP-A,,62.3,40.1
2024-07-12 07:00:00,CAP-A,23.03,60.5,26.7
2024-07-12 08:00:00,CAP-A,24.0,69.2,1.3
2024-07-12 09:00:00,CAP-A,24.88,46.9,10.3
2024-07-12 10:00:00,CAP-A,24.89,47.7,26.8
2024-07-12 11:00:00,CAP-A,24.86,42.9,29.4
2024-07-12 12:00:00,CAP-A,22.94,64.3,18.8
2024-07-12 13:00:00,CAP-A,26.65,74.8,12.8
2024-07-12 14:00:00,CAP-A,21.96,61.5,9.7
2024-07-12 15:00:00,CAP-A,21.64,66.6,21.6
2024-07-12 16:00:00,CAP-A,23.66,52.9,1.4
2024-07-12 17:00:00,CAP-A,21.54,58.0,12.6
2024-07-12 18:00:00,CAP-A,21.99,55.3,4.1
2024-07-12 19:00:00,CAP-A,18.22,47.9,9.0
2024-07-12 20:00:00,CAP-A,,45.3,12.3
2024-07-12 21:00:00,CAP-A,17.75,60.0,1.5
2024-07-12 22:00:00,CAP-A,17.63,62.7,7.7
2024-07-12 23:00:00,CAP-A,16.9,65.4,12.3
2024-07-13 00:00:00,CAP-A,16.22,62.0,24.4
2024-07-13 01:00:00,CAP-A,18.95,58.5,13.4
2024-07-13 02:00:00,CAP-A,14.44,64.1,9.4
2024-07-13 03:00:00,CAP-A,17.66,60.5,17.4
2024-07-13 04:00:00,CAP-A,19.64,49.9,1.3
2024-07-13 05:00:00,CAP-A,22.06,61.4,14.1
2024-07-13 06:00:00,CAP-A,19.7,60.1,39.1
2024-07-13 07:00:00,CAP-A,24.46,43.1,23.0
2024-07-13 08:00:00,CAP-A,23.63,78.5,16.6
2024-07-13 09:00:00,CAP-A,24.05,48.4,24.6
2024-07-13 10:00:00,CAP-A,23.33,57.1,9.8
2024-07-13 11:00:00,CAP-A,24.86,61.0,19.9
2024-07-13 12:00:00,CAP-A,26.03,55.6,13.9
2024-07-13 13:00:00,CAP-A,24.98,66.6,23.8
2024-07-13 14:00:00,CAP-A,22.99,50.6,4.4
2024-07-13 15:00:00,CAP-A,,68.9,16.3
2024-07-13 16:00:00,CAP-A,21.61,64.6,13.6
2024-07-13 17:00:00,CAP-A,22.44,53.2,4.0
2024-07-13 18:00:00,CAP-A,19.93,60.4,21.6
2024-07-13 19:00:00,CAP-A,20.68,-999.0,13.7
2024-07-13 20:00:00,CAP-A,20.0,62.8,14.4
2024-07-13 21:00:00,CAP-A,19.04,56.5,2.6
2024-07-13 22:00:00,CAP-A,18.84,63.7,8.3
2024-07-13 23:00:00,CAP-A,16.22,49.8,17.5
2024-07-14 00:00:00,CAP-A,17.01,53.1,6.0
2024-07-14 01:00:00,CAP-A,18.66,76.9,10.0
2024-07-14 02:00:00,CAP-A,16.54,50.2,7.6
2024-07-14 03:00:00,CAP-A,19.8,74.8,7.8
2024-07-14 04:00:00,CAP-A,17.45,59.6,4.3
2024-07-14 05:00:00,CAP-A,20.97,73.9,13.1
2024-07-14 06:00:00,CAP-A,18.89,70.2,22.0
2024-07-14 07:00:00,CAP-A,21.21,53.6,12.7
2024-07-14 08:00:00,CAP-A,22.35,54.2,11.4
2024-07-14 09:00:00,CAP-A,24.5,59.2,8.5
2024-07-14 10:00:00,CAP-A,25.05,56.5,4.0
2024-07-14 11:00:00,CAP-A,26.07,59.2,9.6
2024-07-14 12:00:00,CAP-A,25.38,44.1,5.1
2024-07-14 13:00:00,CAP-A,25.65,55.1,7.7
2024-07-14 14:00:00,CAP-A,21.63,57.6,12.8
2024-07-14 15:00:00,CAP-A,21.0,50.4,9.9
2024-07-14 16:00:00,CAP-A,23.97,61.1,14.5
2024-07-14 17:00:00,CAP-A,23.65,57.2,2.9
2024-07-14 18:00:00,CAP-A,20.25,57.3,10.1
2024-07-14 19:00:00,CAP-A,20.47,54.9,2.6
2024-07-14 20:00:00,CAP-A,21.63,64.4,9.1
2024-07-14 21:00:00,CAP-A,17.89,45.3,7.9
2024-07-14 22:00:00,CAP-A,16.24,65.9,5.3
2024-07-14 23:00:00,CAP-A,19.85,63.6,21.6
2024-07-15 00:00:00,CAP-A,15.37,59.6,6.6
2024-07-15 01:00:00,CAP-A,17.26,72.0,11.5
2024-07-15 02:00:00,CAP-A,18.9,63.8,10.4
2024-07-15 03:00:00,CAP-A,20.03,52.6,35.6
2024-07-15 04:00:00,CAP-A,18.96,57.7,16.7
2024-07-15 05:00:00,CAP-A,20.68,51.6,1.0
2024-07-15 06:00:00,CAP-A,18.6,61.0,6.6
2024-07-15 07:00:00,CAP-A,21.72,59.7,13.4
2024-07-15 08:00:00,CAP-A,21.78,65.5,11.5
2024-07-15 09:00:00,CAP-A,28.04,64.8,15.0
2024-07-15 10:00:00,CAP-A,23.18,64.0,9.9
2024-07-15 11:00:00,CAP-A,24.27,68.9,7.4
2024-07-15 12:00:00,CAP-A,23.43,59.0,4.9
2024-07-15 13:00:00,CAP-A,24.54,63.4,11.4
2024-07-15 14:00:00,CAP-A,24.38,52.0,8.8
2024-07-15 15:00:00,CAP-A,22.08,64.7,15.6
2024-07-15 16:00:00,CAP-A,,60.1,20.6
2024-07-15 17:00:00,CAP-A,22.81,68.4,14.8
2024-07-15 18:00:00,CAP-A,22.22,58.9,6.6
2024-07-15 19:00:00,CAP-A,21.82,59.0,12.2
2024-07-15 20:00:00,CAP-A,17.17,57.8,7.5
2024-07-15 21:00:00,CAP-A,17.54,73.2,9.0
2024-07-15 22:00:00,CAP-A,16.23,59.6,2.7
2024-07-15 23:00:00,CAP-A,19.24,48.4,13.7
2024-07-16 00:00:00,CAP-A,15.89,49.3,14.7
2024-07-16 01:00:00,CAP-A,15.46,67.2,11.4
2024-07-16 02:00:00,CAP-A,19.85,63.1,11.1
2024-07-16 03:00:00,CAP-A,18.89,66.9,25.7
2024-07-16 04:00:00,CAP-A,19.7,64.4,5.0
2024-07-16 05:00:00,CAP-A,20.27,53.7,2.7
2024-07-16 06:00:00,CAP-A,17.95,52.6,17.7
2024-07-16 07:00:00,CAP-A,20.67,62.2,8.7
2024-07-16 08:00:00,CAP-A,19.58,69.0,7.1
2024-07-16 09:00:00,CAP-A,22.32,63.0,18.1
2024-07-16 10:00:00,CAP-A,24.6,73.6,19.0
2024-07-16 11:00:00,CAP-A,,72.3,8.0
2024-07-16 12:00:00,CAP-A,26.2,67.5,13.0
2024-07-16 13:00:00,CAP-A,23.53,45.6,6.6
2024-07-16 14:00:00,CAP-A,23.87,70.9,11.0
2024-07-16 15:00:00,CAP-A,22.38,48.1,13.7
2024-07-16 16:00:00,CAP-A,23.81,51.1,19.4
