id_commande,date_commande,id_client,id_produit,id_magasin,quantite,prix_unitaire,remise_pct,canal,statut,ville_livraison
CMD0008468,,C01817,P0012,M01,3,1155.76,10.0,boutique,retourne,  Paris 
CMD0016410,11-05-2024,C01847,P0002,M07,1,542.81,0.0,web,livre,Marseille
CMD0015296,30/11/2023,C01157,P0003,M08,5,982.67,20.0,boutique,annule,Nantes
CMD0005410,2023/06/16 16:21,C00891,P0033,M01,2,388.39,0.0,boutique,annule,Strasbourg
CMD0014019,2023/12/14 17:00,C00092,P0038,M08,3,537.45,0.0,boutique,livre,  Lyon 
CMD0006434,2024/03/22 17:54,C02339,P0024,M08,1,1105.82,15.0,BOUTIQUE,retourne,Marseille
CMD0017710,17 Jun 2024,C01117,P0031,M03,3,909.82,20.0,web,livre,Bordeaux
CMD0011447,2024-08-25,C02533,P0020,M08,3,706.37,0.0,web,livre,Bordeaux
CMD0016199,15 Apr 2024,C01363,P0017,M02,2,"685,64 EUR",0.0,web,retourne,marseille
CMD0012262,07 Nov 2024,C01705,P0008,M05,3,963.81,5.0,telephone,annule,Bordeaux
CMD0011201,27-09-2024,C02046,P0028,M01,2,72.34,20.0,BOUTIQUE,livre,  Paris 
CMD0013127,07/06/2024,C00453,P0027,M08,1,607.65,5.0,telephone,annule,Marseille
CMD0014518,21-03-2024,C02199,P0014,M02,2,955.87,0.0,boutique,livre,  Bordeaux 
CMD0002766,2024-08-21,C01668,P0007,M04,3,1002.52,0.0,web,livre,Marseille
CMD0012353,09/12/2023,C00430,P0013,M06,2,732.21,20.0,  web ,retourne,STRASBOURG
CMD0009292,19/10/2024,C00029,P0019,M03,1,939.45,10.0,boutique,livre,Bordeaux
CMD0017396,16 Dec 2023,C01097,P0008,M04,5,996.68,0.0,WEB,livre,BORDEAUX
CMD0009071,2024/02/01 16:05,C00991,P0025,M01,3,"909,33 EUR",0.0,web,retourne,Lyon
CMD0007549,18 Mar 2023,C01864,P0025,M03,2,860.68,0.0,web,livre,Strasbourg
CMD0005486,2023-07-13,C02877,P0010,M99,1,557.96,0.0,BOUTIQUE,annule,Paris
CMD0009782,02/06/2024,C00340,P0034,M07,2,433.72,0.0,web,annule,Toulouse
CMD0016061,25 Feb 2024,C00493,P0019,M02,2,938.35,0.0,web,annule,Strasbourg
CMD0009160,2023-11-12,C00962,P0036,M08,2,259.17,15.0,web,livre,Marseille
CMD0017338,02/04/2023,C00761,P0031,M01,3,956.94,0.0,web,livre,LILLE
CMD0010005,08-03-2024,C01834,P0018,M99,3,84.23,20.0,web,livre,Strasbourg
CMD0004493,06/11/2024,C01806,P0038,M05,1,541.06,0.0,boutique,annule,  Toulouse 
CMD0015617,06 Nov 2023,C01869,P0024,M02,1,1173.3,,web,livre,Paris
CMD0014345,24/08/2024,C01401,P0002,M02,3,530.52,15.0,web,livre,lyon
CMD0014536,2023-09-18,C00659,P0026,M99,2,269.69,10.0,telephone,livre,Lille
CMD0012894,2023-07-29,C02185,P0016,M02,3,293.08,15.0,boutique,retourne,Paris
CMD0005002,2024/12/11 10:19,C01856,P0029,M04,3,207.77,,boutique,livre,bordeaux
CMD0008764,08-05-2024,C01356,P0034,M06,1,463.67,,web,annule,Toulouse
CMD0013228,2024/11/12 12:10,C01638,P0005,M07,3,125.64,20.0,boutique,livre,Lille
CMD0006540,07/09/2024,C02455,P0020,M07,2,818.69,0.0,telephone,annule,Marseille
CMD0010444,14-03-2024,C02831,P0023,M02,2,95.75,15.0,web,retourne,Lyon
CMD0009868,28-09-2023,C02498,P0032,M06,1,1132.59,0.0,WEB,livre,Lyon
CMD0007931,2024/04/26 09:46,C01507,P0017,M99,3,678.6,20.0,boutique,annule,Marseille
CMD0010649,2024-09-14,C02267,P0026,M01,1,248.91,0.0,web,livre,paris
CMD0002295,06/07/2023,C00400,P0032,M08,1,"1199,32 EUR",0.0,WEB,livre,Paris
CMD0012235,06/12/2024,C01934,P0030,M99,2,807.9,10.0,web,retourne,Marseille
CMD0007687,2023/03/26 17:00,C00684,P0036,M07,1,217.74,20.0,boutique,livre,Bordeaux
CMD0007314,2023/11/27 19:50,C00443,P0036,M05,2,246.16,5.0,web,retourne,  Nantes 
CMD0001169,2024-05-18,C00743,P0018,M02,2,82.9,0.0,boutique,annule,Toulouse
CMD0008770,15-12-2024,C02530,P0014,M07,1,1020.21,15.0,web,retourne,Paris
CMD0001866,01 Jan 2023,C02993,P0003,M03,3,1058.52,10.0,web,livre,Lille
CMD0003880,11-01-2023,C00971,P0017,M04,2,664.0,0.0,web,livre,Lille
CMD0011373,2024/03/03 18:26,C00106,P0001,M01,1,993.6,,WEB,retourne,STRASBOURG
CMD0007685,07/09/2024,C02378,P0039,M08,1,257.78,15.0,  telephone ,livre,Toulouse
CMD0002923,02-09-2024,C01818,P0031,M99,3,842.64,20.0,web,annule,strasbourg
CMD0017252,27/12/2024,C00424,P0038,M03,6,579.64,0.0,web,livre,Marseille
CMD0013279,18/01/2024,C00470,P0016,M99,1,275.72,10.0,web,livre,Lille
CMD0002108,2023-09-13,C00939,P0004,M08,3,895.26,,TELEPHONE,livre,Toulouse
CMD0015545,2023-09-20,C02413,P0022,M08,1,430.98,,web,annule,  Paris 
CMD0008498,2023-10-18,C00129,P0009,M03,2,171.34,0.0,boutique,livre,strasbourg
CMD0011330,22-08-2024,C01387,P0016,M08,2,294.93,0.0,telephone,livre,Bordeaux
CMD0007837,17 May 2024,C01958,P0028,M04,1,70.98,,boutique,annule,nantes
CMD0011516,15 Jan 2024,C01242,P0030,M07,1,837.02,0.0,web,livre,Bordeaux
CMD0011209,2024/09/13 16:23,990022,P0016,M01,3,268.1,0.0,telephone,retourne,Marseille
CMD0009413,2023/09/25 12:16,C00030,P0038,M08,1,598.48,0.0,telephone,livre,Toulouse
CMD0006411,,C02234,P0026,M04,2,"238,70 EUR",20.0,telephone,livre,  Paris 
CMD0003155,2023-11-12,C00979,P0037,M08,5,160.81,0.0,web,livre,Toulouse
CMD0014178,11/05/2023,C01594,P0021,M08,2,915.82,0.0,boutique,livre,Lyon
CMD0006561,2023/08/02 14:45,C00959,P0035,M05,2,576.73,,telephone,livre,Lyon
CMD0009475,2023/06/22 12:56,C02472,P0022,M03,2,"475,37 EUR",0.0,boutique,annule,strasbourg
CMD0009428,,C01036,P0005,M06,1,115.87,15.0,web,annule,Lyon
CMD0000637,2023-01-25,C02390,P0009,M08,2,176.43,10.0,web,retourne,Marseille
CMD0003422,2024/01/01 12:56,C00800,P0017,M04,2,649.82,5.0,web,annule,Bordeaux
CMD0016536,2023/04/25 10:19,C02560,P0012,M05,1,1075.87,20.0,web,livre,Paris
CMD0005781,25/09/2024,C00744,P0017,M02,1,658.5,0.0,boutique,livre,BORDEAUX
CMD0005300,25-05-2023,C01648,P0032,M03,2,1162.59,10.0,boutique,livre,Marseille
CMD0008012,2024-12-30,C02314,P0023,M03,5,97.99,10.0,boutique,livre,Lyon
CMD0011947,2023/07/08 14:31,C02074,P0018,M07,3,89.24,0.0,web,retourne,TOULOUSE
CMD0014599,2023/10/12 11:12,C01338,P0005,M05,1,116.45,0.0,WEB,livre,Paris
CMD0012503,27/01/2023,C02303,P0010,M01,3,502.65,10.0,telephone,livre,Marseille
CMD0000182,28-11-2023,C00500,P0016,M01,3,281.02,5.0,web,annule,strasbourg
CMD0004893,12-09-2023,C02217,P0023,M99,1,89.61,0.0,telephone,livre,  Lyon 
CMD0009926,2024/12/19 14:39,C01645,P0025,M07,2,885.35,0.0,boutique,livre,Lille
CMD0015600,2023/05/21 13:03,C01397,P0037,M04,2,"178,90 EUR",10.0,  web ,livre,Toulouse
CMD0003758,21/01/2024,C00347,P0038,M04,2,"574,09 EUR",,web,annule,Nantes
CMD0006804,13 Mar 2023,990055,P0004,M05,3,843.13,10.0,boutique,retourne,nantes
CMD0002913,2023/07/13 16:27,C02230,P0020,M08,3,800.6,15.0,web,annule,Paris
CMD0005195,11-07-2023,C02194,P0015,M02,2,528.72,0.0,boutique,annule,Lyon
CMD0007080,,C00473,P0027,M03,1,536.55,5.0,  web ,annule,paris
CMD0012889,29 Sep 2023,C01669,P0038,M07,3,581.3,0.0,web,livre,Nantes
CMD0002838,2023/04/25 18:34,C01471,P0016,M05,3,283.85,0.0,boutique,livre,lyon
CMD0001133,2024-03-16,C02091,P0030,M05,2,823.06,,web,livre,LILLE
CMD0011180,26-01-2023,C01331,P0028,M01,2,69.65,15.0,  web ,livre,Nantes
CMD0012246,2023-05-20,C01271,P0035,M05,1,603.85,10.0,web,livre,BORDEAUX
CMD0004103,2023-02-10,C02046,P0034,M02,2,478.37,15.0,web,livre,MARSEILLE
CMD0007185,27/02/2023,C02919,P0032,M05,3,"1072,90 EUR",0.0,web,livre,Lyon
CMD0000037,2023/05/07 10:47,C01312,P0018,M01,1,89.16,0.0,BOUTIQUE,livre,Marseille
CMD0000489,2024-10-07,C00648,P0006,M03,2,"1191,70 EUR",0.0,web,livre,bordeaux
CMD0017946,04/02/2024,C02723,P0025,M07,2,951.26,15.0,web,livre,paris
CMD0016246,02-01-2024,C02636,P0031,M03,2,869.62,10.0,web,livre,Lyon
CMD0016995,21-10-2024,C01055,P0033,M05,3,409.08,0.0,boutique,retourne,Strasbourg
CMD0011488,09-11-2023,C01129,P0007,M07,2,914.2,15.0,web,retourne,Bordeaux
CMD0013682,2023-05-22,C02535,P0001,M07,3,856.33,10.0,  web ,livre,Bordeaux
CMD0010151,03-04-2024,C00761,P0018,M07,3,92.5,0.0,  web ,livre,MARSEILLE
CMD0009009,2024-09-09,C01752,P0031,M05,3,981.52,0.0,web,livre,MARSEILLE
CMD0008868,07-01-2024,C02625,P0016,M02,2,280.46,5.0,web,livre,Strasbourg
CMD0001374,2024-12-07,C00501,P0037,M01,2,"179,21 EUR",20.0,boutique,livre,Marseille
CMD0001790,01 Jan 2024,C00157,P0020,M99,1,713.11,10.0,web,annule,Lyon
CMD0012402,26-10-2024,C01739,P0032,M03,3,1095.96,0.0,WEB,retourne,Lyon
CMD0000173,24-05-2023,C02747,P0002,M02,2,538.6,15.0,BOUTIQUE,annule,Marseille
CMD0004621,07/10/2023,C00202,P0028,M08,3,61.61,15.0,boutique,livre,Bordeaux
CMD0013012,2023/12/11 17:52,C02939,P0032,M06,2,1085.69,10.0,web,livre,BORDEAUX
CMD0001740,11-02-2024,C00713,P0017,M06,3,691.16,0.0,web,livre,Paris
CMD0001504,2024-08-08,C02928,P0006,M02,1,1192.28,0.0,telephone,retourne,marseille
CMD0009691,2023/02/20 16:02,C00546,P0011,M03,2,493.57,20.0,boutique,livre,Lille
CMD0002184,2024/10/06 08:03,C00695,P0021,M05,2,942.7,5.0,boutique,livre,TOULOUSE
CMD0011639,15-05-2023,C01812,P0023,M02,3,98.4,10.0,web,livre,lille
CMD0001412,2023-02-04,C02760,P0004,M03,3,859.45,,web,annule,Lille
CMD0005546,2023/09/05 10:30,C00925,P0011,M08,2,444.5,15.0,web,livre,BORDEAUX
CMD0004018,30 Mar 2023,C01160,P0015,M03,1,"556,71 EUR",0.0,WEB,livre,Marseille
CMD0007187,2024-10-05,C01873,P0038,M99,2,616.86,,web,livre,Toulouse
CMD0005049,16-05-2024,C01522,P0007,M05,1,949.4,5.0,web,livre,Lyon
CMD0008159,19/10/2024,C00854,P0021,M07,3,840.38,0.0,boutique,livre,Paris
CMD0000308,21-06-2024,C02134,P0004,M03,1,923.98,0.0,web,livre,Strasbourg
CMD0001148,26 May 2023,C00437,P0031,M07,1,928.14,5.0,web,annule,Marseille
CMD0009886,11-07-2023,C01741,P0018,M02,2,94.62,0.0,web,livre,NANTES
CMD0016727,2023/02/20 13:48,C02548,P0008,M04,1,1007.57,15.0,WEB,livre,Nantes
CMD0006917,2023/10/02 19:31,C02052,P0024,M01,3,1004.08,0.0,boutique,livre,  Nantes 
CMD0004847,,C02518,P0006,M05,3,"1148,68 EUR",0.0,telephone,livre,Paris
CMD0005025,2023-04-17,C02367,P0008,M99,1,863.51,0.0,  web ,livre,Paris
CMD0016534,2023/02/03 15:06,C01730,P0023,M01,1,92.25,10.0,boutique,livre,  Marseille 
CMD0001666,2024-04-26,C02088,P0019,M99,3,969.4,5.0,web,livre,LILLE
CMD0012215,18-04-2023,C02984,P0035,M04,2,569.72,0.0,web,retourne,  Bordeaux 
CMD0014044,2024/12/08 17:00,C00546,P0036,M03,3,244.76,15.0,web,livre,NANTES
CMD0003507,26/04/2024,C01698,P0025,M07,1,964.44,0.0,web,retourne,Paris
CMD0003086,06-04-2023,C02341,P0003,M01,1,"979,95 EUR",0.0,web,livre,TOULOUSE
CMD0000010,2023-09-17,C02900,P0018,M01,3,85.16,5.0,web,livre,Toulouse
CMD0009225,20/08/2023,C01757,P0023,M05,1,103.14,10.0,boutique,livre,LYON
CMD0013488,2024/07/31 19:58,C00324,P0029,M04,3,180.3,10.0,web,livre,  Toulouse 
CMD0003016,26 Jul 2024,C00068,P0024,M06,2,1166.92,0.0,web,retourne,Paris
CMD0008100,2023/10/30 14:10,C02948,P0013,M01,2,722.23,0.0,web,annule,Lyon
CMD0006373,21-02-2023,C00652,P0030,M99,3,"846,79 EUR",0.0,telephone,livre,Toulouse
CMD0005814,15 Oct 2024,C00414,P0005,M04,3,120.31,10.0,boutique,retourne,Lyon
CMD0013086,02/12/2024,C00239,P0008,M07,2,891.76,0.0,BOUTIQUE,livre,Marseille
CMD0010124,08 May 2024,C00622,P0018,M06,3,98.16,15.0,boutique,livre,Toulouse
CMD0010412,19-03-2024,C02977,P0030,M04,3,865.72,5.0,boutique,annule,Nantes
CMD0013047,18 Jan 2024,C00428,P0038,M03,2,523.97,0.0,  web ,livre,Bordeaux
CMD0014882,20-11-2023,C00194,P0026,M01,1,247.63,,web,livre,Toulouse
CMD0001044,11-04-2024,C01553,P0029,M05,3,210.44,10.0,web,livre,Toulouse
CMD0005219,2023-01-20,C01650,P0001,M06,2,915.54,,web,livre,Nantes
CMD0016699,24-01-2023,C01496,P0039,M08,2,258.99,0.0,  telephone ,annule,Nantes
CMD0013102,19 Dec 2024,C01632,P0015,M05,1,537.33,0.0,web,annule,toulouse
CMD0008183,2024/05/22 19:39,C01666,P0020,M04,3,738.44,,boutique,annule,Geneve
CMD0013816,27-03-2024,C01128,P0035,M99,3,529.0,15.0,web,livre,bordeaux
CMD0013790,2023/07/12 15:47,C00800,P0030,M03,2,762.8,10.0,telephone,annule,Marseille
CMD0017183,21-05-2024,C00723,P0026,M07,2,242.44,10.0,boutique,livre,marseille
CMD0017914,,C01440,P0012,M99,1,1024.67,5.0,web,livre,  Marseille 
CMD0000779,28 Sep 2023,C01425,P0014,M05,2,999.34,10.0,web,livre,paris
CMD0001234,14/10/2024,C02303,P0008,M07,3,896.58,0.0,WEB,retourne,Marseille
CMD0013992,16-06-2024,C00891,P0014,M02,1,1086.34,0.0,web,retourne,Lyon
CMD0004487,04 Apr 2024,C01349,P0012,M01,2,1084.11,10.0,web,retourne,Nantes
CMD0015828,28-11-2024,C00691,P0030,M02,2,900.71,0.0,web,retourne,LILLE
CMD0005680,06-01-2023,C02929,P0027,M08,2,582.55,0.0,web,livre,Strasbourg
CMD0016596,2024/03/03 13:12,C01353,P0030,M02,2,745.22,5.0,boutique,livre,Marseille
CMD0009547,04 May 2023,C00979,P0010,M02,3,512.17,15.0,web,livre,Nantes
CMD0012022,2024/06/10 18:54,C02457,P0036,M03,2,228.56,0.0,boutique,livre,PARIS
CMD0011722,16 Feb 2023,C00087,P0035,M99,1,566.29,,boutique,livre,NANTES
CMD0004553,13 Mar 2024,C02634,P0008,M01,2,929.47,0.0,BOUTIQUE,livre,Lille
CMD0015990,2023/10/04 20:28,C00735,P0035,M08,2,596.72,0.0,web,livre,Paris
CMD0006081,18 Feb 2024,C02201,P0004,M07,1,800.23,10.0,boutique,livre,lille
CMD0005852,03-02-2023,C01314,P0017,M01,3,"725,43 EUR",10.0,WEB,retourne,Nantes
CMD0015953,23 Sep 2023,C00487,P0010,M06,2,521.93,15.0,BOUTIQUE,livre,Lille
CMD0010494,2024-06-18,C02500,P0004,M06,3,"845,17 EUR",,BOUTIQUE,livre,Lyon
CMD0005081,2023/11/22 13:56,C02460,P0028,M04,2,68.42,0.0,  telephone ,annule,LILLE
CMD0001357,2023/12/25 19:34,C00045,P0029,M08,3,186.4,0.0,boutique,livre,lyon
CMD0011992,22-11-2023,C01158,P0014,M99,1,"920,28 EUR",0.0,boutique,retourne,nantes
CMD0017635,2023/09/09 20:40,C01505,P0035,M04,2,621.73,0.0,  web ,livre,Paris
CMD0017772,2024-10-14,C02184,P0038,M01,1,534.29,20.0,  web ,livre,Marseille
CMD0015081,11/09/2023,C02715,P0029,M01,1,209.22,5.0,BOUTIQUE,annule,Nantes
CMD0003030,16/07/2023,C01597,P0033,M02,3,409.99,0.0,telephone,livre,Bordeaux
CMD0013796,23-11-2023,C02749,P0020,M03,3,715.5,0.0,  telephone ,livre,Paris
CMD0003447,07-06-2023,C02364,P0027,M07,3,533.84,0.0,boutique,livre,Paris
CMD0014462,06-01-2024,C00594,P0013,M99,3,735.81,,web,retourne,Nantes
CMD0009314,2023-05-08,C02611,P0039,M05,3,281.87,5.0,telephone,annule,nantes
CMD0013975,09-05-2023,C02394,P0002,M99,2,567.28,0.0,boutique,annule,lille
CMD0002562,26-04-2024,C00233,P0027,M03,2,605.94,0.0,web,livre,Lyon
CMD0009307,25-11-2023,C00932,P0005,M03,2,132.16,10.0,  web ,livre,  Lille 
CMD0011164,2024-10-18,C02343,P0020,M01,1,758.54,10.0,web,livre,Strasbourg
CMD0012264,2024-03-15,C01846,P0010,M08,2,507.11,10.0,boutique,annule,Geneve
CMD0017818,2024-04-02,C01735,P0011,M03,2,461.49,,web,livre,Lyon
CMD0003911,2023-03-13,C02259,P0038,M08,1,586.82,0.0,telephone,livre,  Nantes 
CMD0003564,15 Apr 2024,C01374,P0028,M07,3,"71,30 EUR",0.0,boutique,livre,Toulouse
CMD0002644,08-11-2023,C02796,P0026,M08,2,268.41,0.0,boutique,livre,Marseille
CMD0001875,20 Jan 2023,C02065,P0016,M05,2,297.25,5.0,BOUTIQUE,annule,Paris
CMD0006105,29/12/2024,C02603,P0007,M06,3,892.48,0.0,web,livre,  Nantes 
CMD0013789,19 Mar 2023,C02632,P0010,M08,3,596.24,,web,retourne,Lille
CMD0013259,24-12-2024,C02893,P0028,M07,3,73.01,0.0,WEB,livre,  Strasbourg 
CMD0015072,2023/04/02 12:07,C02556,P0021,M06,1,888.7,20.0,web,livre,Bordeaux
CMD0000270,2024-01-30,C01395,P0019,M07,1,961.67,,telephone,livre,Lille
CMD0013701,28 Feb 2024,C01342,P0038,M04,1,587.97,0.0,telephone,annule,Strasbourg
CMD0003096,14/05/2023,C00828,P0006,M02,2,1262.64,10.0,web,annule,Nantes
CMD0012674,2024-08-08,C01886,P9999,M07,1,474.28,0.0,  web ,livre,  Nantes 
CMD0008214,2023-08-16,C00211,P0011,M01,2,433.48,0.0,boutique,livre,Toulouse
CMD0000356,18/01/2023,C02552,P0039,M01,1,297.8,5.0,web,retourne,Nantes
CMD0003124,02-02-2023,C02545,P0023,M01,2,96.56,10.0,  boutique ,annule,Nantes
CMD0007551,21-08-2023,C00300,P0032,M03,2,"1120,11 EUR",5.0,telephone,livre,Lille
CMD0001627,2023/03/07 18:04,C01022,P0003,M01,3,1073.96,0.0,telephone,livre,strasbourg
CMD0014511,2024-04-09,C02868,P0004,M05,1,837.45,0.0,telephone,livre,Paris
CMD0009417,19/09/2024,C00487,P0003,M07,2,1009.36,10.0,web,livre,Toulouse
CMD0016484,17 Feb 2023,C00708,P0020,M03,2,"746,12 EUR",0.0,web,annule,LILLE
CMD0012940,05 Jan 2023,C02019,P0021,M99,2,855.23,0.0,boutique,livre,BORDEAUX
CMD0017700,2023-03-13,C02915,P0012,M01,2,1136.8,15.0,boutique,livre,  Nantes 
CMD0002158,10-04-2024,C01406,P0004,M02,2,900.25,20.0,web,livre,Marseille
CMD0013933,2023/10/16 17:08,C00009,P0012,M07,3,1010.0,20.0,BOUTIQUE,livre,bordeaux
CMD0011290,2024/06/14 19:50,C02225,P0003,M04,2,"967,83 EUR",0.0,boutique,livre,STRASBOURG
CMD0001417,2024-03-03,C01964,P0010,M99,3,545.15,0.0,web,livre,MARSEILLE
CMD0005050,07 Feb 2024,C00296,P0027,M02,2,515.36,,  web ,retourne,Marseille
CMD0004394,2023-05-06,C01259,P0033,M02,2,412.9,,TELEPHONE,livre,lille
CMD0006967,2023/07/26 16:33,C01111,P0010,M03,1,"582,77 EUR",10.0,web,livre,Strasbourg
CMD0008481,29-07-2023,C00584,P0025,M01,1,932.64,5.0,WEB,livre,Paris
CMD0000576,28 Nov 2024,C00360,P0034,M01,2,423.7,5.0,BOUTIQUE,retourne,Bordeaux
CMD0002906,2024/06/14 19:38,C02788,P9999,M04,2,948.21,5.0,boutique,retourne,nantes
CMD0009730,15-02-2024,C02765,P0015,M05,1,582.26,,boutique,livre,Toulouse
CMD0011888,30/09/2023,C00202,P0004,M08,1,"881,93 EUR",5.0,web,retourne,Lyon
CMD0008342,2023/09/04 17:09,C02826,P0028,M06,1,67.75,0.0,WEB,livre,Lille
CMD0003870,07-10-2024,C01941,P0034,M01,1,453.42,20.0,web,livre,  Toulouse 
CMD0017923,2024/02/10 09:22,C00009,P0019,M02,2,1085.36,10.0,boutique,retourne,STRASBOURG
CMD0002952,22 Aug 2023,C00841,P0018,M04,2,83.77,20.0,boutique,annule,Nantes
CMD0012996,2024-03-03,C00825,P0009,M01,3,176.55,20.0,BOUTIQUE,livre,Strasbourg
CMD0005943,2024/03/24 17:40,C02066,P0035,M01,1,560.81,15.0,boutique,retourne,Lille
CMD0010552,18 Feb 2023,C02438,P0015,M04,2,587.07,0.0,telephone,livre,Bordeaux
CMD0004524,2023-11-22,C02660,P0035,M04,2,581.43,0.0,web,livre,Bordeaux
CMD0006755,2024/07/22 18:12,C00734,P0023,M03,3,104.96,20.0,web,livre,Marseille
CMD0002036,15 Apr 2024,C00841,P0030,M07,2,859.55,0.0,web,livre,Paris
CMD0012023,12-05-2024,C01476,P0039,M07,1,274.03,5.0,web,livre,LYON
CMD0004618,08 Nov 2023,C01035,P0018,M04,2,87.56,15.0,web,livre,Marseille
CMD0014997,2023/06/06 20:56,C02800,P0009,M08,3,152.99,0.0,web,annule,Toulouse
CMD0012173,15-12-2024,C00997,P0004,M04,1,792.18,0.0,telephone,livre,Toulouse
CMD0007945,2023/02/01 08:36,C01600,P0004,M06,2,"813,49 EUR",,telephone,annule,Paris
CMD0002049,2023/09/28 17:58,C01538,P0034,M07,3,423.59,15.0,web,livre,Paris
CMD0015575,2024-04-19,C02468,P0001,M04,3,1002.12,0.0,boutique,livre,Toulouse
CMD0014668,22 Sep 2023,C02955,P0033,M02,3,410.79,0.0,WEB,retourne,STRASBOURG
CMD0008683,22-11-2024,C02376,P0031,M08,1,835.45,20.0,BOUTIQUE,livre,  Bordeaux 
CMD0014861,2023/02/20 16:45,C02832,P0027,M03,1,616.47,15.0,boutique,annule,  Toulouse 
CMD0014629,20/04/2023,C02371,P0039,M01,2,282.91,,web,livre,Paris
CMD0001828,2023/02/07 15:34,C02752,P0004,M08,1,"846,61 EUR",15.0,telephone,livre,Bordeaux
CMD0017866,30/10/2024,C01440,P9999,M03,3,1053.39,15.0,BOUTIQUE,annule,Paris
CMD0008503,2023-06-09,C02484,P0028,M07,1,61.16,5.0,telephone,livre,Lyon
CMD0003048,2023-07-27,C01184,P0027,M02,2,624.26,0.0,web,livre,toulouse
CMD0005000,16-05-2023,C00669,P0014,M06,1,1023.94,10.0,telephone,livre,Marseille
CMD0001542,2023/08/13 08:24,C02127,P0027,M05,3,610.12,20.0,web,livre,Lille
CMD0008440,2024-02-21,C00004,P0005,M05,3,"120,72 EUR",10.0,WEB,annule,  Paris 
CMD0010030,27/02/2023,C02323,P0006,M07,3,1104.52,20.0,web,livre,Bordeaux
CMD0011643,2024/02/27 13:52,C00292,P0039,M06,2,296.06,0.0,telephone,livre,  Lille 
CMD0003730,2023-12-28,C01064,P0021,M06,3,1002.49,0.0,web,livre,Lyon
CMD0003397,23 Feb 2023,C02539,P0003,M02,1,1045.41,0.0,web,livre,Lille
CMD0009279,17-03-2023,C01274,P0032,M05,1,1203.34,10.0,  boutique ,livre,nantes
CMD0011001,19 Sep 2023,990025,P0025,M07,3,874.65,5.0,web,annule,LILLE
CMD0010171,17/08/2024,C02531,P0038,M01,3,535.19,,telephone,annule,BORDEAUX
CMD0000560,2024-09-05,C02954,P0019,M05,3,903.39,20.0,telephone,retourne,Toulouse
CMD0011930,10/02/2023,C01321,P0026,M03,3,237.84,10.0,boutique,annule,Nantes
CMD0009855,2024/06/01 08:55,C02205,P0028,M99,1,72.34,20.0,boutique,livre,Lyon
CMD0001112,2023/08/24 18:45,C00269,P0029,M03,1,217.15,0.0,web,livre,TOULOUSE
CMD0008443,2024/05/06 12:23,C00111,P0005,M08,2,121.75,15.0,web,livre,Toulouse
CMD0010630,16-04-2023,C02501,P0027,M04,1,577.39,15.0,web,livre,  Paris 
CMD0012827,2024-08-22,C00437,P0014,M05,2,1016.17,0.0,web,livre,Lille
CMD0001714,29-07-2024,C02074,P0005,M03,3,124.94,5.0,telephone,livre,Bordeaux
CMD0014713,17 Mar 2024,C01077,P0005,M02,1,122.59,15.0,web,livre,Toulouse
CMD0011709,20 Apr 2023,C02070,P0025,M06,1,873.88,0.0,boutique,livre,Strasbourg
CMD0010261,28-02-2024,C02507,P0034,M03,2,491.0,20.0,boutique,livre,Paris
CMD0008049,2023-05-18,C01659,P0012,M03,1,1047.48,,boutique,retourne,Toulouse
CMD0002262,2024-04-08,C00066,P0024,M02,2,1052.92,0.0,web,livre,Marseille
CMD0003123,16/06/2023,C02558,P0032,M06,2,1222.85,20.0,web,livre,Strasbourg
CMD0008900,2023-04-19,C02038,P0011,M02,3,464.21,5.0,boutique,livre,Lille
CMD0017109,2023/04/09 15:59,C02295,P0009,M07,3,"170,27 EUR",5.0,telephone,livre,Strasbourg
CMD0011003,07-01-2024,C01970,P0016,M02,3,309.41,20.0,boutique,livre,Paris
CMD0009398,2024/05/05 14:32,C02081,P0013,M99,1,848.12,0.0,web,livre,STRASBOURG
CMD0013904,2024-04-30,C01669,P0038,M08,1,562.43,,telephone,livre,Nantes
CMD0001874,10-04-2024,C02175,P0004,M06,3,786.64,0.0,web,retourne,Marseille
CMD0006704,2024/04/10 13:12,C01370,P0038,M04,1,574.32,5.0,telephone,livre,PARIS
CMD0002201,25-07-2024,C01768,P0016,M99,1,307.11,5.0,web,livre,Bordeaux
CMD0001050,2023-06-28,C02147,P0016,M07,1,258.68,15.0,web,retourne,Paris
CMD0013953,2023/09/21 16:56,C00481,P0013,M99,1,725.41,0.0,boutique,retourne,Lille
CMD0011331,09 May 2023,C00814,P0012,M05,3,1178.91,0.0,telephone,livre,TOULOUSE
CMD0006903,07/02/2023,C02929,P0018,M08,1,86.96,0.0,web,livre,marseille
CMD0012000,09/11/2024,C01160,P0016,M01,3,282.58,0.0,telephone,annule,marseille
CMD0007240,2023/07/02 16:29,C02575,P0029,M03,3,201.62,0.0,boutique,annule,  Marseille 
CMD0013866,2024-06-15,C00224,P0029,M08,3,199.39,10.0,web,livre,Strasbourg
CMD0017718,,C01890,P0036,M05,3,241.29,10.0,telephone,livre,Nantes
CMD0003697,06/08/2024,C02008,P0005,M02,3,135.81,,web,livre,nantes
CMD0015764,28-01-2024,C02655,P0015,M99,3,"579,99 EUR",0.0,boutique,livre,  Toulouse 
CMD0004406,05-09-2023,C02684,P0027,M02,2,553.62,5.0,web,annule,  Lille 
CMD0002148,24-11-2023,C01490,P0010,M06,5,579.16,0.0,web,livre,Lille
